coef,final_area
0.1,176.99127001073666
0.2,169.56054949820137
0.30000000000000004,161.84169918120085
0.4,153.84086686430288
0.5,145.5640272029583
0.6,137.01584182565
0.7000000000000001,128.19709704212855
0.8,119.10182625245503
0.9,109.71287302154533
1.0,100.0
